"River_St_1";"River_St_2";"KendalT value";"KendalT p.value";"ALL STATUS";"N_ties Station1";"N_ties Station2";"Number_data";"R_Ties_sum";"ID_Station_1";"ID_Station_2";"Num_Syncr_occ";"Num_Asyncr_occ";"KT_ Asyncrony";"KT_pvalue_Asy";"ASY STATUS";"KT_ Syncrony";"KT_pvalue_Sy";"SY STATUS";"Easting_1";"Northing_1";"Easting_2";"Northing_2"
;;"0.180952380952381";"0.379450395962797";"IND";"0";"1";"15";"0";"10001";"28018";"2";"13";;;;;;;"392436";"830912";"423740";"328840"
;;"0.314285714285714";"0.114247172395445";"IND";"0";"0";"15";"0";"10001";"28019";"3";"12";;;;;;;"392436";"830912";"423910";"320390"
;;"0.294117647058824";"0.108864594807745";"IND";"0";"3";"17";"0";"10001";"28020";"1";"16";"0.3";"0.116047433028545";"IND";;;;"392436";"830912";"410310";"338900"
;;"0.142857142857143";"0.518252858459332";"IND";"0";"1";"14";"0";"10001";"28027";"1";"13";;;;;;;"392436";"830912";"448250";"336430"
;;"0.0769230769230769";"0.59118231508097";"IND";"0";"1";"27";"0";"10001";"28070";"2";"25";"0.08";"0.594786233602077";"IND";;;;"392436";"830912";"425900";"380400"
;;"0.132352941176471";"0.489606968216902";"IND";"0";"1";"17";"0";"10001";"28804";"2";"15";"0.0285714285714286";"0.92257009049519";"IND";;;;"392436";"830912";;
;;"0.367647058823529";"0.0421707021297071";"IND";"0";"1";"17";"0";"10001";"29001";"3";"14";;;;;;;"392436";"830912";"525280";"401600"
;;"0.286549707602339";"0.093295726175334";"IND";"0";"0";"19";"0";"10001";"30001";"1";"18";"0.26797385620915";"0.131055670397188";"IND";;;;"392436";"830912";"484200";"347960"
;;"0.333333333333333";"0.0926425669115816";"IND";"0";"0";"15";"0";"10001";"30002";"1";"14";;;;;;;"392436";"830912";"506600";"376600"
;;"0.235294117647059";"0.204899001525799";"IND";"0";"0";"17";"0";"10001";"30003";"2";"15";"0.219047619047619";"0.281566070295568";"IND";;;;"392436";"830912";"524080";"360970"
;;"0.314285714285714";"0.114247172395445";"IND";"0";"0";"15";"0";"10001";"30004";"2";"13";;;;;;;"392436";"830912";"540170";"367590"
;;"0.34640522875817";"0.0477356207014108";"IND";"0";"0";"18";"0";"10001";"31002";"1";"17";"0.352941176470588";"0.0517532494590776";"IND";;;;"392436";"830912";"510620";"314870"
;;"0.367647058823529";"0.0421707021297071";"IND";"0";"0";"17";"0";"10001";"31005";"1";"16";"0.316666666666667";"0.0960497087334704";"IND";;;;"392436";"830912";"497010";"299620"
;;"0.125";"0.316507105053764";"IND";"0";"1";"33";"0";"10001";"32002";"2";"31";"0.0924731182795699";"0.478525129443229";"IND";;;;"392436";"830912";"506700";"293300"
;;"0.0282258064516129";"0.834399923118961";"IND";"0";"0";"32";"0";"10001";"32003";"0";"32";"0.0282258064516129";"0.834399923118961";"IND";;;;"392436";"830912";"498360";"279840"
;;"0.105820105820106";"0.444552791737967";"IND";"0";"0";"28";"0";"10001";"32004";"3";"25";"0.04";"0.799348102121024";"IND";;;;"392436";"830912";"489920";"271250"
;;"-0.0476190476190476";"0.739328200344716";"IND";"0";"1";"28";"0";"10001";"32006";"3";"25";"-0.1";"0.502167931328572";"IND";;;;"392436";"830912";"472080";"259190"
;;"0.225071225071225";"0.104325462134703";"IND";"0";"1";"27";"0";"10001";"32007";"3";"24";"0.152173913043478";"0.312759419656759";"IND";;;;"392436";"830912";"474900";"261360"
;;"0.123809523809524";"0.455043658006762";"IND";"0";"0";"21";"0";"10001";"32008";"2";"19";"0.0760233918128655";"0.678725190577802";"IND";;;;"392436";"830912";"462750";"260700"
;;"0.137931034482759";"0.305141778319463";"IND";"0";"0";"29";"0";"10001";"32010";"3";"26";"0.113846153846154";"0.43130274501352";"IND";;;;"392436";"830912";"508060";"299550"
;;"0.470588235294118";"0.00792113598124589";"DEP";"0";"1";"17";"0";"10001";"33002";"3";"14";;;;;;;"392436";"830912";"505353";"249560"
;;"-0.0857142857142857";"0.697181425417371";"IND";"0";"1";"15";"0";"10001";"33005";"2";"13";;;;;;;"392436";"830912";"473463";"235314"
;;"0.038961038961039";"0.823643361748416";"IND";"0";"0";"22";"0";"10001";"33006";"2";"20";"0.0210526315789474";"0.923502331331665";"IND";;;;"392436";"830912";"577107";"296526"
