"CODE";"KendalT.value";"KendalT.p.value";"N_ties.Station1";"N_ties.Station2";"Number_data";"R_Ties_sum";"ID_Station_1";"ID_Station_2";"Num_Syncr_occ";"Num_Asyncr_occ";"KT_.Asyncrony";"KT_pvalue_Asy";"KT_.Syncrony";"KT_pvalue_Sy";"Easting_1";"Northing_1";"Easting_2";"Northing_2";"Distance";"Area_1";"Area_2"
61599;"-0.0736842105263158";"0.677108238647899";"0";"1";20;"0";"33024";"84003";"6";"14";;;;;"546686";"250642";"283531";"645323";"474507.39574992";"198";"1092.9"
61609;"-0.147368421052632";"0.385857151315126";"0";"1";20;"0";"33024";"84019";"3";"17";"-0.308823529411765";"0.0913862488920326";;;"546686";"250642";"268097";"662490";"497367.297774058";"198";"129.8"
61616;"0.494736842105263";"0.00183970122539678";"0";"0";20;"0";"33027";"33029";"10";"10";;;;;"533301";"248518";"571602";"300623";"64673.0320907399";"119.1";"98.8"
61631;"0.0421052631578947";"0.822682885442166";"0";"0";20;"0";"33027";"34005";"7";"13";;;;;"533301";"248518";"616966";"311275";"104584.870605845";"119.1";"73.2"
61632;"0.2";"0.233266557107127";"0";"0";20;"0";"33027";"34007";"8";"12";;;;;"533301";"248518";"617520";"277092";"88933.0770322277";"119.1";"133.9"
61635;"0.189473684210526";"0.259839989318916";"0";"1";20;"0";"33027";"34011";"9";"11";;;;;"533301";"248518";"591936";"329335";"99851.4077758115";"119.1";"161.9"
61638;"0.326315789473684";"0.0467689367498951";"0";"0";20;"0";"33027";"35004";"10";"10";;;;;"533301";"248518";"636014";"258271";"103168.981818176";"119.1";"54.9"
61641;"0.276190476190476";"0.0851951293323554";"0";"0";21;"0";"33027";"36003";"9";"12";;;;;"533301";"248518";"598528";"237881";"66090.528740775";"119.1";"53.9"
61642;"0.473684210526316";"0.00299435911681645";"0";"1";20;"0";"33027";"36004";"8";"12";;;;;"533301";"248518";"586785";"245940";"53548.9657811824";"119.1";"47.4"
61644;"0.431578947368421";"0.00734598819288834";"0";"2";20;"0";"33027";"36006";"9";"11";;;;;"533301";"248518";"602067";"234431";"70195.533892761";"119.1";"578"
61645;"0.333333333333333";"0.0359970039852138";"0";"1";21;"0";"33027";"36007";"9";"12";;;;;"533301";"248518";"584785";"242156";"51878.589546276";"119.1";"58.6"
61647;"0.378947368421053";"0.019784403106244";"0";"1";20;"0";"33027";"36009";"8";"12";;;;;"533301";"248518";"591353";"252546";"58194.1387849026";"119.1";"25.7"
61652;"0.463203463203463";"0.00212121796969234";"0";"1";22;"0";"33027";"37003";"11";"11";;;;;"533301";"248518";"578645";"210753";"59014.9357467609";"119.1";"77.8"
61653;"0.210526315789474";"0.208628397813868";"0";"0";20;"0";"33027";"37005";"8";"12";;;;;"533301";"248518";"596249";"226113";"66818.67225178";"119.1";"238.2"
61654;"0.431578947368421";"0.00734598819288834";"0";"1";20;"0";"33027";"37007";"8";"12";;;;;"533301";"248518";"568679";"206010";"55308.9716701569";"119.1";"136.3"
61655;"0.485714285714286";"0.00165368499627649";"0";"1";21;"0";"33027";"37008";"10";"11";;;;;"533301";"248518";"571303";"207126";"56195.9497178428";"119.1";"190.3"
61656;"0.28421052631579";"0.0855017152371522";"0";"1";20;"0";"33027";"37009";"10";"10";;;;;"533301";"248518";"581753";"214748";"59063.1465574939";"119.1";"60.7"
61657;"0.28421052631579";"0.0855017152371522";"0";"0";20;"0";"33027";"37010";"9";"11";;;;;"533301";"248518";"584463";"215816";"60723.979504039";"119.1";"247.3"
61660;"0.48421052631579";"0.00235494430133487";"0";"0";20;"0";"33027";"37014";"11";"9";;;;;"533301";"248518";"556172";"204100";"49966.0563639055";"119.1";"95.1"
61662;"0.315789473684211";"0.0547535457472637";"0";"1";20;"0";"33027";"37019";"8";"12";;;;;"533301";"248518";"551533";"185330";"65773.7126447269";"119.1";"49.7"
61665;"0.466666666666667";"0.00261065882181599";"0";"1";21;"0";"33027";"37031";"7";"14";;;;;"533301";"248518";"574811";"193386";"69017.0933922475";"119.1";"71.8"
61667;"0.505263157894737";"0.00142731064871837";"0";"0";20;"0";"33027";"38002";"11";"9";;;;;"533301";"248518";"539360";"214840";"34223.5802839709";"119.1";"78.7"
61675;"0.442105263157895";"0.00592379727137149";"0";"4";20;"0";"33027";"39002";"12";"8";;;;;"533301";"248518";"456880";"193620";"94119.3750187879";"119.1";"3444.7"
61678;"0.347368421052632";"0.0336439472421612";"0";"1";20;"0";"33027";"39006";"11";"9";;;;;"533301";"248518";"440179";"201858";"104185.959766664";"119.1";"362.6"
61684;"0.189473684210526";"0.259839989318916";"0";"1";20;"0";"33027";"39016";"7";"13";;;;;"533301";"248518";"464959";"170828";"103496.969169679";"119.1";"1033.4"
61686;"0.0947368421052632";"0.585858445978212";"0";"0";20;"0";"33027";"39019";"4";"16";"0.166666666666667";"0.398414416048071";;;"533301";"248518";"447033";"168219";"117887.311271635";"119.1";"234.1"
61689;"0.273684210526316";"0.0983302187347566";"0";"1";20;"0";"33027";"39023";"1";"19";"0.274853801169591";"0.108168321841117";;;"533301";"248518";"489597";"186679";"75740.2444777424";"119.1";"137.3"
61693;"0.28421052631579";"0.0855017152371522";"0";"0";20;"0";"33027";"39033";"2";"18";"0.241830065359477";"0.175142875820802";;;"533301";"248518";"445266";"169473";"118345.666233589";"119.1";"49.2"
61717;"0.352380952380952";"0.0261522563531749";"0";"2";21;"0";"33027";"42006";"4";"17";"0.323529411764706";"0.0761691486243976";;;"533301";"248518";"458927";"114112";"153650.100350908";"119.1";"72.8"
61721;"0.221052631578947";"0.185883042887091";"0";"0";20;"0";"33027";"42010";"8";"12";;;;;"533301";"248518";"446129";"121122";"154406.277273951";"119.1";"360"
61722;"0.294736842105263";"0.0740257292571365";"0";"0";20;"0";"33027";"43005";"9";"11";;;;;"533301";"248518";"415109";"141387";"159565.381801713";"119.1";"323.7"
61753;"0.431578947368421";"0.00734598819288834";"0";"1";20;"0";"33027";"49002";"5";"15";"0.333333333333333";"0.0926425669115816";;;"533301";"248518";"154881";"34171";"434990.326366925";"119.1";"47.6"
61759;"0.294736842105263";"0.0740257292571365";"0";"0";20;"0";"33027";"52003";"7";"13";;;;;"533301";"248518";"320647";"125236";"245882.738174027";"119.1";"87.8"
61761;"0.378947368421053";"0.019784403106244";"0";"0";20;"0";"33027";"52005";"6";"14";;;;;"533301";"248518";"320576";"125023";"246051.087459123";"119.1";"202"
61786;"0.294736842105263";"0.0740257292571365";"0";"0";20;"0";"33027";"54016";"7";"13";;;;;"533301";"248518";"358910";"314170";"186397.915037869";"119.1";"259"
61982;"0.378947368421053";"0.019784403106244";"0";"0";20;"0";"33028";"39023";"4";"16";"0.4";"0.0326257135943189";;;"514241";"239310";"489597";"186679";"58129.0718238272";"119.6";"137.3"
62182;"0.68421052631579";"5.10470967918231e-06";"0";"0";20;"0";"33029";"33044";"14";"6";;;;;"571602";"300623";"595681";"285495";"28435.6132367114";"98.8";"277.8"
62194;"0.326315789473684";"0.0467689367498951";"0";"0";20;"0";"33029";"34005";"10";"10";;;;;"571602";"300623";"616966";"311275";"46593.4265838382";"98.8";"73.2"
62199;"0.40952380952381";"0.00902013474979491";"0";"3";21;"0";"33029";"34012";"10";"11";;;;;"571602";"300623";"584198";"342742";"43961.3559046398";"98.8";"80"
62202;"0.473684210526316";"0.00299435911681645";"0";"0";20;"0";"33029";"35004";"9";"11";;;;;"571602";"300623";"636014";"258271";"77077.2133717851";"98.8";"54.9"
62205;"0.210526315789474";"0.208628397813868";"0";"0";20;"0";"33029";"36003";"10";"10";;;;;"571602";"300623";"598528";"237881";"68272.2496291777";"98.8";"53.9"
62209;"0.147368421052632";"0.385857151315126";"0";"0";20;"0";"33029";"36007";"12";"8";;;;;"571602";"300623";"584785";"242156";"59933.6716688555";"98.8";"58.6"
62215;"0.350649350649351";"0.0227752700000063";"0";"1";22;"0";"33029";"37003";"8";"14";;;;;"571602";"300623";"578645";"210753";"90145.0512470356";"98.8";"77.8"
62217;"0.378947368421053";"0.019784403106244";"0";"1";20;"0";"33029";"37007";"8";"12";;;;;"571602";"300623";"568679";"206010";"94659.6161605481";"98.8";"136.3"
62223;"0.352380952380952";"0.0261522563531749";"0";"1";21;"0";"33029";"37013";"9";"12";;;;;"571602";"300623";"575534";"205471";"95233.3134805012";"98.8";"75.1"
62226;"0.0380952380952381";"0.834681923422734";"0";"2";21;"0";"33029";"37019";"6";"15";"-0.0476190476190476";"0.845841042458974";;;"571602";"300623";"551533";"185330";"117032.526859021";"98.8";"49.7"
62228;"0.438095238095238";"0.00496758024455457";"0";"1";21;"0";"33029";"37031";"8";"13";;;;;"571602";"300623";"574811";"193386";"107285.289277838";"98.8";"71.8"
62229;"0.438095238095238";"0.00496758024455457";"0";"0";21;"0";"33029";"38001";"9";"12";;;;;"571602";"300623";"539074";"209193";"97051.031269827";"98.8";"1036"
62233;"0.305263157894737";"0.0638078845341823";"0";"0";20;"0";"33029";"38007";"4";"16";"0.25";"0.194916733337412";;;"571602";"300623";"543166";"210394";"94610.044633827";"98.8";"21.4"
62234;"0.326315789473684";"0.0467689367498951";"0";"0";20;"0";"33029";"38013";"2";"18";"0.228758169934641";"0.200824941019115";;;"571602";"300623";"511780";"218590";"101541.003712337";"98.8";"70.7"
62235;"0.221052631578947";"0.185883042887091";"0";"0";20;"0";"33029";"38022";"2";"18";"0.294117647058824";"0.0958749442148497";;;"571602";"300623";"534050";"192540";"114430.131850598";"98.8";"42.6"
62247;"0.133333333333333";"0.419594708068991";"0";"0";21;"0";"33029";"39019";"5";"16";"0.25";"0.194916733337412";;;"571602";"300623";"447033";"168219";"181829.662636552";"98.8";"234.1"
62250;"0.316017316017316";"0.0412886345869297";"0";"1";22;"0";"33029";"39023";"3";"19";"0.309941520467836";"0.0683595086669992";;;"571602";"300623";"489597";"186679";"140407.092565676";"98.8";"137.3"
62254;"0.367965367965368";"0.016542352747196";"0";"0";22;"0";"33029";"39033";"2";"20";"0.431578947368421";"0.00734598819288834";;;"571602";"300623";"445266";"169473";"182140.198593308";"98.8";"49.2"
62276;"0.264069264069264";"0.0907990764279527";"0";"1";22;"0";"33029";"42006";"10";"12";;;;;"571602";"300623";"458927";"114112";"217946.126681732";"98.8";"72.8"
62277;"0.526315789473684";"0.000840830076305865";"0";"0";20;"0";"33029";"42007";"4";"16";"0.55";"0.00237216390671047";;;"571602";"300623";"457433";"132607";"203175.203900706";"98.8";"57"
62279;"0.126315789473684";"0.460523794438917";"0";"0";20;"0";"33029";"42010";"6";"14";;;;;"571602";"300623";"446129";"121122";"219052.881950864";"98.8";"360"
62281;"0.0842105263157895";"0.630798946258977";"0";"0";20;"0";"33029";"43005";"6";"14";;;;;"571602";"300623";"415109";"141387";"223315.869454265";"98.8";"323.7"
62296;"-0.0631578947368421";"0.724636220527281";"0";"0";20;"0";"33029";"46003";"5";"15";"-0.161904761904762";"0.435118910932114";;;"571602";"300623";"275112";"65841";"378295.312524651";"98.8";"247.6"
62313;"0.347368421052632";"0.0336439472421612";"0";"0";20;"0";"33029";"50001";"0";"20";"0.347368421052632";"0.0336439472421612";;;"571602";"300623";"260795";"123662";"357749.818574691";"98.8";"826.2"
62315;"0.4";"0.0135323737069015";"0";"0";20;"0";"33029";"51001";"7";"13";;;;;"571602";"300623";"308848";"142865";"306561.434432406";"98.8";"75.8"
62319;"0.221052631578947";"0.185883042887091";"0";"0";20;"0";"33029";"52005";"6";"14";;;;;"571602";"300623";"320576";"125023";"306434.376176567";"98.8";"202"
62334;"0.168421052631579";"0.31889648047195";"0";"0";20;"0";"33029";"54001";"5";"15";"0.371428571428571";"0.0589958450512353";;;"571602";"300623";"378230";"276160";"194964.621798917";"98.8";"4325"
62339;"0.105263157894737";"0.542422144891093";"0";"0";20;"0";"33029";"54008";"7";"13";;;;;"571602";"300623";"359770";"268520";"214309.041420896";"98.8";"1134.4"
62342;"0.276190476190476";"0.0851951293323554";"0";"0";21;"0";"33029";"54012";"4";"17";"0.338235294117647";"0.0630224124872636";;;"571602";"300623";"359180";"312280";"212799.49536309";"98.8";"852"
62344;"0.114285714285714";"0.492074996719473";"0";"0";21;"0";"33029";"54016";"4";"17";"0.191176470588235";"0.30811454449877";;;"571602";"300623";"358910";"314170";"213181.000160409";"98.8";"259"
62347;"0.389473684210526";"0.0164060812688867";"0";"0";20;"0";"33029";"54019";"7";"13";;;;;"571602";"300623";"433287";"271535";"141371.990027715";"98.8";"347"
62348;"-0.0315789473684211";"0.872841459863942";"0";"1";20;"0";"33029";"54020";"6";"14";;;;;"571602";"300623";"343440";"319240";"228983.650893159";"98.8";"180.8"
62402;"0.0421052631578947";"0.822682885442166";"0";"0";20;"0";"33029";"68003";"2";"18";"0.0457516339869281";"0.822824405491247";;;"571602";"300623";"366758";"371800";"216915.97188133";"98.8";"407.1"
62405;"0.0631578947368421";"0.724636220527281";"0";"0";20;"0";"33029";"68007";"2";"18";"0.0196078431372549";"0.940516305295654";;;"571602";"300623";"369700";"375722";"215474.199479653";"98.8";"148"
62408;"-0.115789473684211";"0.500609627166415";"0";"0";20;"0";"33029";"69002";"2";"18";"-0.137254901960784";"0.454263174220342";;;"571602";"300623";"382419";"398759";"213177.446396442";"98.8";"559.4"
62417;"0.0421052631578947";"0.822682885442166";"0";"0";20;"0";"33029";"69023";"2";"18";"0.0065359477124183";"1";;;"571602";"300623";"380690";"407740";"218967.08169191";"98.8";"186"
62471;"-0.178947368421053";"0.288378196376409";"0";"5";20;"0";"33029";"84001";"1";"19";"-0.181286549707602";"0.29830218542817";;;"571602";"300623";"255839";"670532";"486482.146211014";"98.8";"335.1"
62881;"0.768421052631579";"1.03529463224561e-07";"2";"0";20;"0";"33034";"34007";"14";"6";;;;;"585089";"284362";"617520";"277092";"33231.6262826804";"688.5";"133.9"
62892;"0.463157894736842";"0.00378266456702647";"2";"1";20;"0";"33034";"36004";"11";"9";;;;;"585089";"284362";"586785";"245940";"38457.3589514152";"688.5";"47.4"
62893;"0.652631578947369";"1.7153751868948e-05";"2";"1";20;"0";"33034";"36005";"11";"9";;;;;"585089";"284362";"602441";"242918";"44925.8594601738";"688.5";"156"
62894;"0.621052631578947";"5.17696240609489e-05";"2";"2";20;"0";"33034";"36006";"12";"8";;;;;"585089";"284362";"602067";"234431";"52733.8650352593";"688.5";"578"
62895;"0.421052631578947";"0.00905638241296458";"2";"1";20;"0";"33034";"36007";"11";"9";;;;;"585089";"284362";"584785";"242156";"42205.0316364193";"688.5";"58.6"
63251;"0.326315789473684";"0.0467689367498951";"0";"0";20;"0";"33037";"42007";"4";"16";"0.316666666666667";"0.0960497087334704";;;"487662";"244233";"457433";"132607";"115682.0018358";"800";"57"
63479;"0.368421052631579";"0.0237344956449517";"0";"1";20;"0";"33044";"37003";"8";"12";;;;;"595681";"285495";"578645";"210753";"76654.3841763294";"277.8";"77.8"
63544;"0.231578947368421";"0.164976406363606";"0";"1";20;"0";"33044";"42006";"9";"11";;;;;"595681";"285495";"458927";"114112";"219290.878160992";"277.8";"72.8"
63747;"0.515789473684211";"0.00109952220543308";"1";"0";20;"0";"33045";"34003";"11";"9";;;;;"602763";"287794";"619214";"329614";"44931.4837620939";"28.3";"164.7"
63775;"0.4";"0.0135323737069015";"1";"1";20;"0";"33045";"37009";"9";"11";;;;;"602763";"287794";"581753";"214748";"76001.1635757453";"28.3";"60.7"
63779;"0.263157894736842";"0.112604127064798";"1";"0";20;"0";"33045";"37014";"9";"11";;;;;"602763";"287794";"556172";"204100";"95785.7939022462";"28.3";"95.1"
63840;"0.189473684210526";"0.259839989318916";"1";"2";20;"0";"33045";"42006";"6";"14";;;;;"602763";"287794";"458927";"114112";"225540.316416184";"28.3";"72.8"
64014;"0.705263157894737";"2.1264996492576e-06";"0";"0";20;"0";"33046";"34005";"12";"8";;;;;"599615";"292300";"616966";"311275";"25707.856089296";"145.3";"73.2"
64096;"0.2";"0.233266557107127";"0";"1";20;"0";"33046";"42006";"7";"13";;;;;"599615";"292300";"458927";"114112";"227066.2542355";"145.3";"72.8"
65071;"0.523809523809524";"0.000617534620135585";"1";"1";21;"0";"33052";"36004";"10";"11";;;;;"555298";"262893";"586785";"245940";"35761.1953085821";"36.4";"47.4"
65072;"0.28421052631579";"0.0855017152371522";"1";"0";20;"0";"33052";"36005";"7";"13";;;;;"555298";"262893";"602441";"242918";"51198.9944279206";"36.4";"156"
65074;"0.0842105263157895";"0.630798946258977";"1";"1";20;"0";"33052";"36007";"8";"12";;;;;"555298";"262893";"584785";"242156";"36049.2120020938";"36.4";"58.6"
65083;"0.0947368421052632";"0.585858445978212";"1";"1";20;"0";"33052";"37007";"5";"15";"0.0476190476190476";"0.845841042458974";;;"555298";"262893";"568679";"206010";"58438.5072209937";"36.4";"136.3"
65091;"-0.2";"0.233266557107126";"1";"1";20;"0";"33052";"37019";"5";"15";"-0.257142857142857";"0.201842824225182";;;"555298";"262893";"551533";"185330";"77660.6931497647";"36.4";"49.7"
65095;"0.347368421052632";"0.0336439472421612";"0";"0";20;"0";"33052";"38002";"10";"10";;;;;"555298";"262893";"539360";"214840";"50632.4492349308";"36.4";"78.7"
65108;"0.180952380952381";"0.2674910846902";"1";"0";21;"0";"33052";"39007";"5";"16";"0.0333333333333333";"0.894351259969982";;;"555298";"262893";"473090";"164780";"128027.33827572";"36.4";"354.8"
65118;"0.0285714285714286";"0.881507823538253";"1";"1";21;"0";"33052";"39023";"3";"18";"0.0457516339869281";"0.822824405491247";;;"555298";"262893";"489597";"186679";"100642.388450643";"36.4";"137.3"
65122;"0.157894736842105";"0.35139485817328";"1";"0";20;"0";"33052";"39033";"3";"17";"0.147058823529412";"0.43968652710486";;;"555298";"262893";"445266";"169473";"144374.976315174";"36.4";"49.2"
65132;"0.242105263157895";"0.145844218364728";"1";"0";20;"0";"33052";"39052";"4";"16";"0.2";"0.305726548153443";;;"555298";"262893";"485350";"171250";"115308.998958356";"36.4";"50.2"
65148;"0.157894736842105";"0.35139485817328";"1";"0";20;"0";"33052";"41015";"4";"16";"0.3";"0.116047433028545";;;"555298";"262893";"475505";"107388";"174817.067806656";"36.4";"58.3"
65152;"0";"1";"1";"2";21;"0";"33052";"42006";"5";"16";"-0.05";"0.824801238706967";;;"555298";"262893";"458927";"114112";"177304.882276359";"36.4";"72.8"
65153;"0.257142857142857";"0.110127722287282";"1";"0";21;"0";"33052";"42007";"5";"16";"0.3";"0.116047433028545";;;"555298";"262893";"457433";"132607";"162984.060663455";"36.4";"57"
65156;"-0.0315789473684211";"0.872841459863942";"0";"0";20;"0";"33052";"42010";"5";"15";"0.00952380952380952";"1";;;"555298";"262893";"446129";"121122";"178974.543412694";"36.4";"360"
65161;"0.0421052631578947";"0.822682885442166";"1";"1";20;"0";"33052";"43008";"7";"13";;;;;"555298";"262893";"408628";"134249";"195145.207132103";"36.4";"445.4"
65175;"-0.189473684210526";"0.259839989318916";"1";"0";20;"0";"33052";"46003";"3";"17";"-0.205882352941176";"0.270560535964072";;;"555298";"262893";"275112";"65841";"342638.579090396";"36.4";"247.6"
65202;"0.2";"0.233266557107127";"1";"0";20;"0";"33052";"52005";"5";"15";"0.238095238095238";"0.239458815685833";;;"555298";"262893";"320576";"125023";"272298.635631996";"36.4";"202"
65216;"0.114285714285714";"0.492074996719473";"1";"0";21;"0";"33052";"54001";"7";"14";;;;;"555298";"262893";"378230";"276160";"177614.755356893";"36.4";"4325"
65290;"-0.161904761904762";"0.32320887379094";"1";"0";21;"0";"33052";"69002";"5";"16";"-0.25";"0.194916733337412";;;"555298";"262893";"382419";"398759";"219940.867322861";"36.4";"559.4"
65299;"0";"1";"1";"0";20;"0";"33052";"69023";"4";"16";"-0.133333333333333";"0.505644437997331";;;"555298";"262893";"380690";"407740";"226931.090409994";"36.4";"186"
65337;"-0.0105263157894737";"0.974466902938874";"0";"0";20;"0";"33052";"77001";"1";"19";"-0.0994152046783626";"0.58051795401425";;;"555298";"262893";"339050";"571770";"377163.381653407";"36.4";"841.7"
65360;"-0.147368421052632";"0.385857151315126";"1";"1";20;"0";"33052";"84003";"4";"16";"-0.0833333333333333";"0.690095040514131";;;"555298";"262893";"283531";"645323";"469295.040902482";"36.4";"1092.9"
65615;"0.714285714285714";"3.07448218661577e-07";"2";"0";22;"0";"34001";"34002";"18";"4";;;"0.673202614379085";"2.96712368685892e-05";"618230";"308230";"622583";"299391";"9850.52193585506";"231.8";"146.5"
65616;"0.610526315789474";"7.32190041634606e-05";"2";"0";20;"0";"34001";"34003";"12";"8";;;;;"618230";"308230";"619214";"329614";"21402.0005105272";"231.8";"164.7"
65617;"0.466666666666667";"0.00261065882181599";"2";"1";21;"0";"34001";"34004";"13";"8";;;;;"618230";"308230";"617682";"312740";"4542.20856301349";"231.8";"570.9"
65618;"0.783549783549784";"6.14313067082151e-09";"2";"0";22;"0";"34001";"34005";"14";"8";;;;;"618230";"308230";"616966";"311275";"3296.23373567464";"231.8";"73.2"
65624;"0.714285714285714";"6.64208448242221e-07";"2";"0";21;"0";"34001";"35003";"16";"5";;;"0.516666666666667";"0.00463914443779179";"618230";"308230";"636008";"260105";"51290.2672117537";"231.8";"63.9"
65642;"0.410526315789474";"0.0111013599349679";"2";"1";20;"0";"34001";"37009";"10";"10";;;;;"618230";"308230";"581753";"214748";"100334.502531381";"231.8";"60.7"
65650;"0.402597402597403";"0.00832364836207966";"1";"0";22;"0";"34001";"38001";"8";"14";;;;;"618230";"308230";"539074";"209193";"126779.825974009";"231.8";"1036"
65651;"-0.104761904761905";"0.530622163223057";"2";"0";21;"0";"34001";"38002";"11";"10";;;;;"618230";"308230";"539360";"214840";"122234.764835083";"231.8";"78.7"
65654;"0.266666666666667";"0.0970398259696863";"2";"1";21;"0";"34001";"38007";"4";"17";"0.191176470588235";"0.30811454449877";;;"618230";"308230";"543166";"210394";"123310.193937409";"231.8";"21.4"
65657;"0.273684210526316";"0.0983302187347566";"2";"0";20;"0";"34001";"39001";"6";"14";;;;;"618230";"308230";"517780";"169850";"170997.235780958";"231.8";"9948"
65658;"0.147368421052632";"0.385857151315126";"2";"2";20;"0";"34001";"39002";"5";"15";"0.219047619047619";"0.281566070295568";;;"618230";"308230";"456880";"193620";"197934.461310512";"231.8";"3444.7"
65664;"0.0105263157894737";"0.974466902938874";"2";"1";20;"0";"34001";"39010";"5";"15";"-0.0857142857142857";"0.697181425417371";;;"618230";"308230";"505180";"186360";"166236.693825201";"231.8";"743"
65668;"0.2";"0.233266557107127";"2";"0";20;"0";"34001";"39019";"3";"17";"0.0882352941176471";"0.655307580247611";;;"618230";"308230";"447033";"168219";"221187.075848685";"231.8";"234.1"
65674;"0.019047619047619";"0.928740741261735";"2";"0";21;"0";"34001";"39033";"0";"21";"0.019047619047619";"0.928740741261735";;;"618230";"308230";"445266";"169473";"221771.425275194";"231.8";"49.2"
65692;"0.0649350649350649";"0.696408176865527";"2";"1";22;"0";"34001";"42006";"7";"15";"0.104761904761905";"0.626494517515847";;;"618230";"308230";"458927";"114112";"251143.43224237";"231.8";"72.8"
65694;"-0.0666666666666667";"0.698188279094312";"2";"0";21;"0";"34001";"42010";"3";"18";"-0.137254901960784";"0.454263174220342";;;"618230";"308230";"446129";"121122";"254252.763798656";"231.8";"360"
65703;"0.28421052631579";"0.0855017152371522";"1";"1";20;"0";"34001";"45002";"5";"15";"0.276190476190476";"0.168577873677493";;;"618230";"308230";"294281";"117801";"375858.483456871";"231.8";"421.7"
65707;"0.0631578947368421";"0.724636220527281";"2";"0";20;"0";"34001";"46003";"2";"18";"0.0457516339869281";"0.822824405491247";;;"618230";"308230";"275112";"65841";"420192.024820825";"231.8";"247.6"
65736;"-0.0105263157894737";"0.974466902938874";"1";"0";20;"0";"34001";"54005";"7";"13";;;;;"618230";"308230";"341190";"314460";"277169.414920877";"231.8";"2025"
65749;"0.247619047619048";"0.124532027011237";"2";"0";21;"0";"34001";"55002";"4";"17";"0.220588235294118";"0.236172040646512";;;"618230";"308230";"348500";"238799";"278581.566652908";"231.8";"1895.9"
65752;"0.273684210526316";"0.0983302187347566";"1";"0";20;"0";"34001";"55007";"4";"16";"0.266666666666667";"0.16527546850601";;;"618230";"308230";"307580";"244490";"317192.626195156";"231.8";"1282.1"
65784;"0.357894736842105";"0.028328627342292";"0";"0";20;"0";"34001";"68003";"4";"16";"0.316666666666667";"0.0960497087334704";;;"618230";"308230";"366758";"371800";"259434.711104662";"231.8";"407.1"
65785;"0.295238095238095";"0.0649335776983011";"0";"0";21;"0";"34001";"68004";"4";"17";"0.294117647058824";"0.108864594807745";;;"618230";"308230";"367410";"355200";"255231.246886496";"231.8";"92.7"
65831;"-0.0421052631578947";"0.822682885442166";"2";"4";20;"0";"34001";"84001";"1";"19";"-0.0760233918128655";"0.678725190577803";;;"618230";"308230";"255839";"670532";"512547.741797301";"231.8";"335.1"
65847;"0.615942028985507";"7.25216996144695e-06";"0";"0";24;"0";"34002";"34003";"14";"10";;;;;"622583";"299391";"619214";"329614";"30403.2620969889";"146.5";"164.7"
65848;"0.212121212121212";"0.17796763426213";"0";"1";22;"0";"34002";"34004";"11";"11";;;;;"622583";"299391";"617682";"312740";"14217.0708621087";"146.5";"570.9"
65849;"0.506666666666667";"0.000244400349572738";"0";"0";25;"0";"34002";"34005";"13";"12";;;;;"622583";"299391";"616966";"311275";"13141.6695735202";"146.5";"73.2"
65850;"0.642105263157895";"2.5069402460165e-05";"0";"0";20;"0";"34002";"34007";"16";"4";;;"0.616666666666667";"0.000514926454439069";"622583";"299391";"617520";"277092";"22861.4479007495";"146.5";"133.9"
65852;"0.631578947368421";"3.62226091443762e-05";"0";"0";20;"0";"34002";"34010";"18";"2";;;"0.660130718954248";"4.59206922893696e-05";"622583";"299391";"616787";"278241";"21924.9447770973";"146.5";"149.4"
65856;"0.6";"6.19781579773715e-05";"0";"0";21;"0";"34002";"35003";"19";"2";;;"0.543859649122807";"0.000793071919851451";"622583";"299391";"636008";"260105";"41505.1122618007";"146.5";"63.9"
65857;"0.393939393939394";"0.0099433728534053";"0";"0";22;"0";"34002";"35004";"16";"6";;;"0.533333333333333";"0.00334096185825072";"622583";"299391";"636014";"258271";"43246.0287684283";"146.5";"54.9"
65859;"0.266666666666667";"0.0970398259696863";"0";"1";21;"0";"34002";"36002";"14";"7";;;;;"622583";"299391";"584576";"247224";"64535.0149820207";"146.5";"87.3"
65860;"0.229437229437229";"0.143945959595079";"0";"0";22;"0";"34002";"36003";"15";"7";;;"0.180952380952381";"0.379450395962797";"622583";"299391";"598528";"237881";"66034.8945212454";"146.5";"53.9"
65861;"0.161904761904762";"0.32320887379094";"0";"1";21;"0";"34002";"36004";"12";"9";;;;;"622583";"299391";"586785";"245940";"64321.9224598993";"146.5";"47.4"
65862;"0.316017316017316";"0.0412886345869297";"0";"1";22;"0";"34002";"36005";"10";"12";;;;;"622583";"299391";"602441";"242918";"59946.4670036537";"146.5";"156"
65863;"0.402597402597403";"0.00832364836207966";"0";"2";22;"0";"34002";"36006";"14";"8";;;;;"622583";"299391";"602067";"234431";"68110.2893291755";"146.5";"578"
65864;"0.125541125541126";"0.434309949443771";"0";"1";22;"0";"34002";"36007";"13";"9";;;;;"622583";"299391";"584785";"242156";"68580.0229838092";"146.5";"58.6"
65865;"0.473684210526316";"0.00299435911681645";"0";"0";20;"0";"34002";"36008";"14";"6";;;;;"622583";"299391";"582733";"246341";"66341.0773415278";"146.5";"224.5"
65870;"0.138339920948617";"0.373350497021066";"0";"1";23;"0";"34002";"37001";"12";"11";;;;;"622583";"299391";"541499";"188348";"137490.197992585";"146.5";"303.3"
65871;"0.0857142857142857";"0.611932607272034";"0";"1";21;"0";"34002";"37003";"11";"10";;;;;"622583";"299391";"578645";"210753";"98918.1293097589";"146.5";"77.8"
