"","CODE","River_St_1","River_St_2","KendalT.value","KendalT.p.value","N_ties.Station1","N_ties.Station2","Number_data","X","R_Ties_sum","ID_Station_1","ID_Station_2","Num_Syncr_occ","Num_Asyncr_occ","N.SY.N.ALL","KT_.Asyncrony","KT_pvalue_Asy","X.1","KT_.Syncrony","KT_pvalue_Sy","Easting_1","Northing_1","Easting_2","Northing_2","Distance.x","Area_1","Area_2","Media","Max","Min","lag0","lag1","lag2","lag3","lag4","lag5","lag6","lag7","lag8","lag9","lag10","lag710","Station.number","Catchment.area","Station.level","Mean.GDF","Maximum.GDF","Base.flow.index","QMED","Maximum.altitude","Woodland","Arable.horticultural","Grassland","Mountain.heath.bog","Urban.extent","ASPBAR..Â..","BFIHOST....","DPSBAR..m.km.","LDP..km.","PROPWET","URBCON1990","URBCON2000","URBEXT1990","URBEXT2000","URBLOC1990","URBLOC2000","Distance.y","Class","SAAR_61.90","SAAR_41.70","Min.Altitude","X50.Altitude","Max.Min.Altitude"
"11303",66969,"Tud","Teifi",0.452631579,0.00474831,0,1,20,2,0,34005,62001,4,16,0.2,0.383333333,0.041261776,NA,NA,NA,616966,311275,224419,241655,398.7557374,73.2,893.6,"48",324,0,1,0,0,1,0,1,0,0,0,1,0,1,0.451541104175739,0.91834451901566,0.446808510638298,0.988333333333333,0.976216216216216,0.15625,0.9845,0.861016949152542,0.283333333333333,0.930882352941176,0.784810126582278,NA,0.593220338983051,0.782758620689655,0.15,0.818181818181818,0.772727272727273,0.403846153846154,NA,NA,0.945161290322581,0.837931034482759,NA,NA,398.7557374,"1",0.535714285714286,0.542857142857143,0.64,0.765,0.877216916780355
"11339",67086,"Dove","Ore",0.536842105,0.000638161,0,0,20,2,0,34007,35004,13,7,0.65,NA,NA,3,NA,NA,617520,277092,636014,258271,26.37982925,133.9,54.9,"0",338,0,11,1,0,0,0,1,0,0,0,0,0,0,0.028482459147526,0.58955223880597,0.885714285714286,0.514705882352941,0.696969696969697,0.0434782608695653,0.530769230769231,0.0615384615384615,0.328571428571429,0.05,0,NA,0.37037037037037,0.721428571428571,0.0652173913043479,0.347826086956522,0.192307692307692,0.0714285714285715,0.0243902439024389,0.0447761194029851,0.17,0.294117647058824,0,0.0909090909090909,26.37982925,"High Syn",0.0166666666666667,0.0163934426229508,0.777272727272727,0.269230769230769,0.233511586452763
"11340",67088,"Dove","Glem",0.638095238,1.62e-05,0,0,21,2,0,34007,36002,14,7,0.666666667,NA,NA,3,NA,NA,617520,277092,584576,247224,44.46240247,133.9,87.3,"1",72,0,6,5,0,0,1,1,0,0,0,0,1,1,0.0554135881339926,0.350746268656716,0.382352941176471,0.294117647058824,0.272727272727273,0.0652173913043479,0.376923076923077,0.5,0.298507462686567,0.025,0.076923076923077,NA,0.411764705882353,0.721428571428571,0.069767441860465,0.594594594594595,0.115384615384615,0.0714285714285715,0.148936170212766,0.015625,0,0.3,0.254545454545455,0.13,44.46240247,"High Syn",0.0166666666666667,0.032258064516129,0.352941176470588,0.434782608695652,0.552083333333333
"11341",67089,"Dove","Box",0.438095238,0.00496758,0,0,21,2,0,34007,36003,12,9,0.571428571,NA,NA,NA,NA,NA,617520,277092,598528,237881,43.56132679,133.9,53.9,"1",246,0,6,5,0,0,0,0,0,0,0,0,1,1,0.0554398244590728,0.597014925373134,0.238095238095238,0.676470588235294,0.793939393939394,0.258064516129032,0.7,0.235294117647059,0.0961538461538461,0.0625,0.2,NA,0.105263157894737,0.74,0.232142857142857,0.444444444444444,0.384615384615385,0.0714285714285715,0.069767441860465,0.0588235294117647,0.09,0,0.0833333333333333,0.0909090909090909,43.56132679,NA,0.0338983050847458,0,0.227272727272727,0.161290322580645,0.367647058823529
"11343",67091,"Dove","Brett",0.542857143,0.000363065,0,1,21,2,0,34007,36005,11,10,0.523809524,NA,NA,NA,NA,NA,617520,277092,602441,242918,37.3465254,133.9,156,"1",282,0,7,4,0,0,0,0,0,0,0,0,0,0,0.0554922927371199,0.141025641025641,0.142857142857143,0.081081081081081,0.424242424242424,0.0212765957446808,0.153846153846154,0.409090909090909,0.113207547169811,0.0123456790123457,0.0833333333333333,NA,0.323529411764706,0.75625,0,0.5,0.257142857142857,0,0.0909090909090908,0.0303030303030303,0.24,0.233333333333333,0.281818181818182,0.17,37.3465254,NA,0.0169491525423728,0,0.181818181818182,0.267605633802817,0.532608695652174
"11344",67092,"Dove","Stour",0.662337662,3.36e-06,0,3,22,2,0,34007,36006,13,9,0.590909091,NA,NA,NA,NA,NA,617520,277092,602067,234431,45.36582808,133.9,578,"2",70,0,1,8,3,0,0,1,0,0,0,0,0,0,0.0555185246903294,0.768166089965398,0.695238095238095,0.773333333333333,0.34,0.132075471698113,0.551724137931034,0.5,0.241935483870968,0.05,0.076923076923077,NA,0.209302325581395,0.675,0.156862745098039,0.558823529411765,0.670886075949367,0.107142857142857,0.285714285714286,0.146666666666667,0.285714285714286,0.368421052631579,0.1,0,45.36582808,NA,0.0169491525423728,0,0.677272727272727,0.306666666666667,0.650122050447518
"11347",67101,"Dove","Colne",0.457142857,0.003252592,0,0,21,2,0,34007,37005,12,9,0.571428571,NA,NA,NA,NA,NA,617520,277092,596249,226113,55.23014674,133.9,238.2,"1",245,0,6,5,0,0,1,0,0,0,0,0,0,0,0.0810160789082557,0.436974789915966,0.60952380952381,0.381818181818182,0.0909090909090909,0.115384615384615,0.0769230769230769,0.409090909090909,0.373333333333333,0.0750000000000001,0.142857142857143,NA,0.291666666666667,0.675,0.203703703703704,0.5,0.434782608695652,0.107142857142857,0.259259259259259,0.157894736842105,0.285714285714286,0.454545454545454,0.245454545454546,0.21,55.23014674,NA,0.0338983050847458,0,0.545454545454545,0.235294117647059,0.57
"11388",67716,"Waveney","Ore",0.578947368,0.000195316,0,0,20,2,0,34010,35004,13,7,0.65,NA,NA,3,NA,NA,616787,278241,636014,258271,27.71427769,149.4,54.9,"1",338,0,6,5,0,0,1,0,0,1,0,0,0,0,0.0283967546566106,0.630872483221476,0.88,0.554054054054054,0.811320754716981,0.0434782608695653,NA,0,0.185714285714286,0.0394736842105263,0.294117647058824,NA,0.277777777777778,0.0666666666666667,0.0434782608695653,0.347826086956522,0,0.103448275862069,0.316666666666667,0.141025641025641,0.563157894736842,0.0555555555555555,0.3,0.354545454545455,27.71427769,"High Syn",0,0,0.766666666666667,0.0952380952380952,0.28698752228164
"11390",67725,"Waveney","Brett",0.452631579,0.00474831,0,1,20,2,0,34010,36009,10,10,0.5,NA,NA,NA,NA,NA,616787,278241,591353,252546,36.1490413,149.4,25.7,"14",278,0,2,6,0,0,0,1,0,0,0,1,0,1,0.055513899302952,0.825503355704698,0.661016949152542,0.824324324324324,0.881132075471698,0.304347826086957,NA,0.445454545454545,0.245614035087719,0.141176470588235,0.511764705882353,NA,0.435897435897436,0,0.0909090909090908,0.166666666666667,0.476190476190476,0.0344827586206895,NA,0.358974358974359,0.757894736842105,0.711111111111111,NA,0.354545454545455,36.1490413,NA,0,0,0.64406779661017,0.528089887640449,0.215686274509804
"11434",68912,"Ore","Gipping",0.642105263,2.51e-05,0,0,20,2,0,35004,35008,14,6,0.7,NA,NA,3,NA,NA,636014,258271,605756,257940,30.25288781,54.9,128.9,"1,5",339,0,9,1,1,1,0,1,0,0,0,0,1,1,0.000114259597806199,0.573643410852713,0.904,0.484375,0.545454545454545,0.113636363636364,0.564285714285714,0.377551020408163,0.185714285714286,0.012987012987013,0.0833333333333333,NA,0.142857142857143,0.521428571428571,0.130434782608696,0.08,0.142857142857143,0.0714285714285715,0.338709677419355,0.1625,0.585,0.392857142857143,0.572727272727273,0.554545454545455,30.25288781,"High Syn",0.0333333333333333,0,0.811538461538462,0.387096774193548,0.220833333333333
"11435",68913,"Ore","Glem",0.463157895,0.003782665,0,1,20,2,0,35004,36002,12,8,0.6,NA,NA,3,NA,NA,636014,258271,584576,247224,52.60169224,54.9,87.3,"5,5",339,0,6,3,0,0,1,0,0,1,0,0,1,1,0.0277206821843231,0.367816091954023,0.929411764705882,0.3125,0.583333333333333,0.0227272727272727,0.246913580246914,0.530769230769231,0.0428571428571429,0.0256410256410257,0.076923076923077,NA,0.62962962962963,0,0.130434782608696,0.378378378378378,0.0869565217391305,0,0.127659574468085,0.0597014925373135,0.17,0.505882352941177,0.254545454545455,0.209090909090909,52.60169224,"High Syn",0,0.0161290322580645,0.855882352941176,0.58695652173913,0.415625
"11436",68914,"Ore","Box",0.447619048,0.004030348,0,0,21,2,0,35004,36003,13,8,0.619047619,NA,NA,3,NA,NA,636014,258271,598528,237881,42.66366309,54.9,53.9,"3",339,0,5,5,0,1,0,1,0,0,0,0,1,1,0.0277476876926923,0.0181818181818182,0.85,0.333333333333333,0.32,0.290322580645161,0.360655737704918,0.282352941176471,0.257142857142857,0.0131578947368421,0.2,NA,0.296296296296296,0.0666666666666667,0.178571428571429,0.148148148148148,0.238095238095238,0,0.0465116279069768,0.0147058823529412,0.0879120879120879,0.294117647058824,0.0833333333333333,0,42.66366309,"High Syn",0.05,0.0163934426229508,0.711764705882353,0.387096774193548,0.175
"11445",68928,"Ore","Wid",0.437229437,0.003915902,0,1,22,2,0,35004,37007,12,10,0.545454545,NA,NA,NA,NA,NA,636014,258271,568679,206010,85.22461687,54.9,136.3,"5",321,0,3,7,0,0,1,0,1,0,0,0,0,0,0.0541248952900802,0.595588235294118,0.911111111111111,0.611764705882353,0.615384615384615,0.0681818181818182,0.593333333333333,0.491666666666667,0.363636363636364,0.263157894736842,0.294117647058824,0.5,0.64,0.557142857142857,0.478260869565217,0.148148148148148,0.275862068965517,0.0714285714285715,0.397058823529412,0.211764705882353,0.819565217391304,0.76056338028169,0,0,85.22461687,NA,0.0166666666666667,0,0.818518518518519,0.457142857142857,0.396774193548387
"11459",68952,"Ore","Thames",0.484210526,0.002354944,0,2,20,2,0,35004,39002,8,12,0.4,NA,NA,NA,NA,NA,636014,258271,456880,193620,190.4577985,54.9,3444.7,"21",342,1,0,3,1,2,1,0,0,0,1,0,0,1,0.102507563714681,0.984034833091437,0.947826086956522,0.988620689655172,0.971428571428571,0.3125,0.959333333333333,0.815151515151515,0.363636363636364,0.394736842105263,0.647058823529412,1,0.25,0.0714285714285714,0.292307692307692,0.378378378378378,0.85,0.161290322580645,0.397058823529412,0.172839506172839,0.680769230769231,0.433333333333333,0.181818181818182,0.209090909090909,190.4577985,NA,0.130434782608696,0.152777777777778,0.886046511627907,0.654545454545455,0.804529616724739
"11479",69045,"Ore","Torridge",0.452631579,0.00474831,0,0,20,2,0,35004,50002,5,15,0.25,0.314285714,0.114247172,NA,NA,NA,636014,258271,249955,118564,410.6404271,54.9,663,"46,5",329,0,1,1,1,0,0,0,0,1,1,0,0,1,0.299948002079917,0.917043740573152,0.828571428571429,0.979375,0.970588235294118,0.113636363636364,0.974583333333333,0.901612903225806,0.5,0.657894736842105,0.781818181818182,0.990476190476191,0.537037037037037,0.611111111111111,0.0869565217391305,0.716049382716049,0.72,0.469387755102041,NA,NA,0.843373493975904,0.788235294117647,NA,NA,410.6404271,"1",0.5,0.491666666666667,0.554545454545454,0.746666666666667,0.907881773399015
"11481",69051,"Ore","Tone",0.438735178,0.002924805,0,0,23,2,0,35004,52005,7,16,0.304347826,0.466666667,0.011480597,NA,NA,NA,636014,258271,320576,125023,342.4932505,54.9,202,"39",328,0,3,2,0,0,0,0,0,2,0,0,0,0,0.326910873954427,0.727722772277228,0.858823529411765,0.89,0.791666666666667,0.266666666666667,0.864444444444444,0.892982456140351,0.3,0.552631578947368,0.755102040816326,0.931034482758621,0.0847457627118644,0.507142857142857,0.178571428571429,0.762886597938144,0.48780487804878,0.277777777777778,0.506024096385542,0.118421052631579,0.180722891566265,0.0588235294117647,0.409090909090909,0.409090909090909,342.4932505,"1",0.375,0.383838383838384,0.727777777777778,0.683333333333333,0.898369565217391
"11496",69236,"Gipping","Stour",0.547368421,0.000480575,0,3,20,2,0,35008,36006,15,5,0.75,NA,NA,3,0.580952381,0.001935963,605756,257940,602067,234431,23.79335953,128.9,578,"2",104,1,0,7,5,1,0,1,0,0,0,1,0,1,0.0277176026217852,0.77681660899654,0.744,0.786666666666667,0.56,0.264150943396226,0.517241379310345,0.246153846153846,0.0806451612903225,0.012987012987013,0.153846153846154,NA,0.317460317460318,0.441666666666667,0.215686274509804,0.264705882352941,0.772151898734177,0.107142857142857,0.096774193548387,0.0625,0.3,0.321428571428572,0.525252525252525,0.51,23.79335953,"High Syn",0,0.0163934426229508,0.726923076923077,0.173333333333333,0.414157851912124
"11503",69469,"Stour","Lee",0.466666667,1.12e-05,6,0,40,2,0,36001,38001,10,30,0.25,0.397701149,0.001723466,2,NA,NA,604200,234000,539074,209193,69.69097445,844.3,1036,"59",335,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0526301939422646,0.185328185328185,0.807142857142857,0.295454545454546,0.658333333333333,0.166666666666667,NA,0.434782608695652,0.436363636363636,0.266666666666667,0.263157894736842,NA,0.74,0.133333333333333,0.0892857142857143,0.108108108108108,0.216867469879518,0.137931034482759,0.23943661971831,0.129411764705882,0.771929824561403,0.779220779220779,0.166666666666667,0.0909090909090909,69.69097445,"Depdep",0.0793650793650794,0.0625,0.784615384615385,0.292929292929293,0.390196078431372
"11507",69476,"Stour","Thames",0.419354839,0.000720381,4,0,31,2,0,36001,39002,2,29,0.064516129,0.379310345,0.003485422,2,NA,NA,604200,234000,456880,193620,152.7751303,844.3,3444.7,"39",357,2,0,0,1,0,0,0,0,0,1,0,0,1,0.0769447720629711,0.755007256894049,0.882608695652174,0.893103448275862,0.882857142857143,0.21875,NA,0.606060606060606,0.436363636363636,0.386666666666667,0.588235294117647,1,0.458333333333333,0,0.215384615384615,0.108108108108108,0.407142857142857,0.193548387096774,0.205882352941177,0.0864197530864198,0.5,0.433333333333333,0.1,0.13,152.7751303,"Depdep",0.159420289855073,0.166666666666667,0.869767441860465,0.363636363636364,0.566550522648084
"11538",69561,"Glem","Box",0.485714286,0.001653685,1,0,21,2,0,36002,36003,17,4,0.80952381,NA,NA,3,0.632352941,0.000194891,584576,247224,598528,237881,16.79002891,87.3,53.9,"0",245,0,12,2,0,0,1,1,0,0,1,0,0,1,2.77754631557992e-05,0.379310344827586,0.529411764705882,0.541666666666667,0.716666666666667,0.306451612903226,0.518518518518518,0.346153846153846,0.223880597014925,0.0384615384615385,0.133333333333333,NA,0.473684210526316,0.0666666666666667,0.285714285714286,0.27027027027027,0.304347826086957,0,0.0851063829787234,0.073529411764706,0.09,0.3,0.316666666666667,0.209090909090909,16.79002891,"High Syn",0.05,0.032258064516129,0.5,0.326086956521739,0.291666666666667
"11541",69564,"Glem","Stour",0.696969697,7.13e-07,1,3,22,2,0,36002,36006,22,0,1,NA,NA,3,0.696969697,7.13e-07,584576,247224,602067,234431,21.66825372,87.3,578,"2",9,0,1,7,13,0,0,0,0,0,0,1,0,1,0.000111092595678541,0.849480968858132,0.811764705882353,0.84,0.52,0.188679245283019,0.720689655172414,0,0.0746268656716419,0.0256410256410257,0,NA,0.534883720930233,0.142857142857143,0.215686274509804,0.081081081081081,0.708860759493671,0.0384615384615385,0.160714285714286,0.16,0.285714285714286,0.557894736842105,0.171717171717172,0.13,21.66825372,"High Syn",0.0333333333333333,0.032258064516129,0.791176470588235,0.184782608695652,0.218877135882832
"11542",69565,"Glem","Belchamp Brook",0.523809524,0.000425592,1,1,22,2,0,36002,36007,19,3,0.863636364,NA,NA,3,0.543859649,0.000793072,584576,247224,584785,242156,5.072065853,87.3,58.6,"0,5",67,0,11,5,1,0,1,0,0,0,1,0,0,1,0.000138861887966191,0.32183908045977,0.205882352941177,0.604166666666667,0.458333333333333,0.0232558139534884,0.432098765432099,0.323076923076923,0.462686567164179,0.133333333333333,0.669230769230769,NA,0.45,0.5,0.230769230769231,0.297297297297297,0.391304347826087,0.0384615384615385,0.0212765957446808,NA,0.43,0.571428571428571,0.254545454545455,NA,5.072065853,"High Syn",0.0666666666666667,0.0967741935483871,0.176470588235294,0.282608695652174,0.375
"11543",69566,"Glem","Stour",0.473684211,0.002994359,1,0,20,2,0,36002,36008,15,5,0.75,NA,NA,3,0.714285714,6.71e-05,584576,247224,582733,246341,2.043521016,87.3,224.5,"1",316,0,6,7,1,0,0,0,0,0,1,0,0,1,0.000166629637858295,0.613333333333333,0.0294117647058824,0.630769230769231,0.4,0,0.523529411764706,0,0.149253731343284,0.0256410256410257,0,NA,0.583333333333333,0.142857142857143,0.0243902439024389,0.108108108108108,0.439024390243902,0,0.203389830508475,0.171052631578947,0.333333333333333,0.634782608695652,0.145833333333333,0.112244897959184,2.043521016,"High Syn",0.0166666666666667,0.0161290322580645,0.0285714285714286,0,0.0104166666666666
"11547",69574,"Glem","Wid",0.552380952,0.000275524,1,1,21,2,0,36002,37007,14,7,0.666666667,NA,NA,3,NA,NA,584576,247224,568679,206010,44.17307562,87.3,136.3,"1",339,0,7,6,0,1,0,0,0,0,0,0,0,0,0.0271570243467452,0.360294117647059,0.205882352941177,0.435294117647059,0.0769230769230769,0.0465116279069768,0.46,0.0769230769230769,0.390909090909091,0.282051282051282,0.235294117647059,NA,0.866666666666667,0.557142857142857,0.4,0.27027027027027,0.206896551724138,0.0714285714285715,0.308823529411765,0.258823529411765,0.782608695652174,0.88169014084507,0.254545454545455,0.209090909090909,44.17307562,"High Syn",0.0166666666666667,0.0161290322580645,0.205882352941177,0.239130434782609,0.03125
"11550",69577,"Glem","Blackwater",0.452631579,0.00474831,1,0,20,2,0,36002,37010,18,2,0.9,NA,NA,3,0.568627451,0.000646805,584576,247224,584463,215816,31.40672767,87.3,247.3,"1",245,0,5,9,2,0,1,0,0,0,0,0,1,1,0.0272358821940016,0.647773279352227,0.558823529411765,0.630769230769231,0.478260869565217,0.232142857142857,0.376923076923077,0.0769230769230769,0.0428571428571429,0.0384615384615385,0.076923076923077,NA,0.649122807017544,0,0.148936170212766,0.297297297297297,0.610169491525424,0,0.175438596491228,0.181818181818182,0.5,0.676923076923077,0.0465116279069768,0.114942528735632,31.40672767,"High Syn",0.05,0.0483870967741935,0.588235294117647,0.282608695652174,0.0943396226415094
"11555",69587,"Glem","Lee",0.452631579,0.00474831,1,0,20,2,0,36002,38001,12,8,0.6,NA,NA,3,NA,NA,584576,247224,539074,209193,59.30533071,87.3,1036,"1,5",339,0,8,2,1,0,1,0,0,0,0,0,0,0,0.0526038788452935,0.916023166023166,0.176470588235294,0.890909090909091,0.8,0.283333333333333,0.82,0.434782608695652,0.390909090909091,0.294871794871795,0.315789473684211,NA,0.866666666666667,0.0666666666666667,0.285714285714286,0,0.646153846153846,0.103448275862069,0.338028169014085,0.258823529411765,0.824561403508772,0.890909090909091,0.316666666666667,0.209090909090909,59.30533071,"High Syn",0.0476190476190477,0.03125,0.235294117647059,0.0707070707070707,0.529411764705882
"11557",69590,"Glem","Rib",0.452631579,0.00474831,1,0,20,2,0,36002,38004,16,4,0.8,NA,NA,3,0.433333333,0.019780632,584576,247224,535990,217444,56.9894129,87.3,136.5,"0",255,0,11,4,0,0,0,0,0,0,1,0,0,1,0.0526786654036417,0.364963503649635,0.276595744680851,0.0588235294117647,0.25,0.271186440677966,0.325,0.235294117647059,0.12987012987013,0.0641025641025642,0.1875,NA,0.428571428571429,0.125,0.148936170212766,0.0263157894736842,0.233333333333333,0.133333333333333,0.0784313725490197,0.112676056338028,0.230769230769231,0.44,0.0120481927710844,0.0333333333333333,56.9894129,"High Syn",0.0476190476190477,0.0461538461538461,0.276595744680851,0.163636363636364,0.219512195121951
"11577",69701,"Glem","Severn",0.515789474,0.001099522,0,0,20,2,0,36002,54001,7,13,0.35,NA,NA,NA,NA,NA,584576,247224,378230,276160,208.4162195,87.3,4325,"36,5",338,2,0,0,2,2,0,0,0,0,2,1,0,3,0.333308642432548,0.979884393063584,0.5,0.992131147540984,0.9625,0.188679245283019,0.976176470588235,0.843373493975904,0.484615384615385,0.705128205128205,0.763636363636364,NA,0.591836734693878,0.321428571428571,0.259259259259259,0.584269662921348,0.895454545454546,0.315789473684211,0.253968253968254,0.2125,0.166666666666667,0.58,0.182926829268293,0.241379310344828,208.4162195,NA,0.340659340659341,0.333333333333333,0.441176470588235,0.292307692307692,0.881627620221948
"11589",69851,"Box","Chad Brook",0.438095238,0.00496758,0,1,21,2,0,36003,36004,17,4,0.80952381,NA,NA,3,0.764705882,2.03e-06,598528,237881,586785,245940,14.24117771,53.9,47.4,"0",286,0,13,3,0,1,0,0,0,0,0,0,0,0,2.77746917008992e-05,0.12962962962963,0.542857142857143,0.153846153846154,0.32,0.258064516129032,0.25,0.346153846153846,0.287671232876712,0.107142857142857,0.533333333333333,NA,0.526315789473684,0.166666666666667,0.214285714285714,0.0689655172413793,0.238095238095238,0.0714285714285715,0.0227272727272727,0.0285714285714285,0.373626373626374,0.525,0.208333333333333,0.4,14.24117771,"High Syn",0.0338983050847458,0.0163934426229508,0.484848484848485,0.225,0.298969072164949
"11590",69852,"Box","Brett",0.552380952,0.000275524,0,1,21,2,0,36003,36005,14,7,0.666666667,NA,NA,3,NA,NA,598528,237881,602441,242918,6.377537406,53.9,156,"1",282,0,8,5,0,0,0,0,0,0,0,0,1,1,5.55478405777077e-05,0.653846153846154,0.111111111111111,0.702702702702703,0.642105263157895,0.241935483870968,0.645454545454546,0.227272727272727,0.0188679245283019,0.0740740740740742,0.266666666666667,NA,0.394736842105263,0.0625,0.232142857142857,0.1,0.542857142857143,0.0714285714285715,0.0227272727272727,0.0294117647058824,0.164835164835165,0.233333333333333,0.341666666666667,0.245454545454546,6.377537406,"High Syn",0.0172413793103449,0,0.0555555555555556,0.126760563380282,0.260869565217391
"11591",69853,"Box","Stour",0.494071146,0.00069634,0,3,23,2,0,36003,36006,18,5,0.782608696,NA,NA,3,0.738562092,2.52e-06,598528,237881,602067,234431,4.941769588,53.9,578,"2",247,1,0,5,10,0,0,1,0,0,0,1,1,2,8.33194467588783e-05,0.906574394463668,0.6,0.926666666666667,0.864,0.145161290322581,0.86551724137931,0.346153846153846,0.161290322580645,0.0131578947368421,0.133333333333333,NA,0.116279069767442,0.2,0.0892857142857143,0.205882352941177,0.79746835443038,0.0384615384615385,0.232142857142857,0.0933333333333333,0.35,0.368421052631579,0.175,0.0909090909090909,4.941769588,"High Syn",0.0172413793103449,0,0.582352941176471,0.173333333333333,0.446704637917006
"11592",69854,"Box","Belchamp Brook",0.754940711,1.42e-08,0,1,23,2,0,36003,36007,16,7,0.695652174,NA,NA,3,0.766666667,4.72e-06,598528,237881,584785,242156,14.39140354,53.9,58.6,"1",246,0,11,4,0,0,0,1,0,0,0,0,0,0,0.000111089510372975,0.0847457627118644,0.407407407407407,0.136363636363636,0.476923076923077,0.32258064516129,0.152173913043478,0.0340909090909091,0.307692307692308,0.166666666666667,0.713333333333333,NA,0.710526315789474,0.533333333333333,0.0714285714285715,0.0370370370370371,0.125,0.0384615384615385,0.0652173913043479,NA,0.373626373626374,0.7,0.0833333333333333,NA,14.39140354,"High Syn",0.0175438596491229,0.0666666666666667,0.392857142857143,0.0606060606060606,0.117647058823529
"11594",69856,"Box","Brett",0.631578947,3.62e-05,0,1,20,2,0,36003,36009,17,3,0.85,NA,NA,3,0.794117647,5.45e-07,598528,237881,591353,252546,16.3245809,53.9,25.7,"0",282,0,17,0,0,0,0,0,0,0,0,0,0,0,0.00016662501041409,0.518518518518519,0.728813559322034,0.409090909090909,0.0735294117647058,0.483870967741935,0.025,0.227272727272727,0.173076923076923,0.117647058823529,0.446666666666667,NA,0.421052631578947,0,0.285714285714286,0.333333333333333,0.3125,0.0714285714285715,NA,0.264705882352941,0.494505494505495,0.566666666666667,NA,0,16.3245809,"High Syn",0.05,0.0163934426229508,0.711864406779661,0.303370786516854,0.25
"11597",69862,"Box","Colne",0.623188406,5.37e-06,0,0,24,2,0,36003,37005,20,4,0.833333333,NA,NA,3,0.726315789,8.33e-07,598528,237881,596249,226113,11.98535948,53.9,238.2,"1",65,0,3,14,1,0,1,0,0,0,0,0,1,1,0.0270774219700041,0.773109243697479,0.4875,0.8,0.773333333333333,0.161290322580645,0.675,0.227272727272727,0.306666666666667,0.0133333333333333,0.0666666666666665,NA,0.208333333333333,0.2,0.0357142857142857,0.1,0.652173913043478,0.0384615384615385,0.203703703703704,0.105263157894737,0.35,0.454545454545454,0.308333333333333,0.281818181818182,11.98535948,"High Syn",0,0,0.411764705882353,0.0882352941176471,0.32
"11599",69864,"Box","Chelmer",0.485714286,0.001653685,0,1,21,2,0,36003,37008,16,5,0.761904762,NA,NA,3,0.5,0.006355284,598528,237881,571303,207126,41.07193192,53.9,190.3,"1",339,0,7,8,0,0,0,0,0,0,0,0,1,1,0.0271562905317769,0.715789473684211,0.304347826086957,0.8,0.76551724137931,0.0806451612903226,0.721428571428571,0.291666666666667,0.161290322580645,0.0800000000000001,0.0625,NA,0.5,0.133333333333333,0.125,0.0357142857142857,0.644444444444444,0.161290322580645,0.317460317460317,0.128205128205128,0.604347826086956,0.625,0.541666666666667,0.463636363636364,41.07193192,"High Syn",0.0172413793103449,0,0.227272727272727,0.225,0.306122448979592
"11662",70144,"Chad Brook","Brett",0.541125541,0.00025589,1,1,22,2,0,36004,36005,19,3,0.863636364,NA,NA,3,0.660818713,2.38e-05,586785,245940,602441,242918,15.94349202,47.4,156,"1",93,0,8,8,0,1,1,0,0,0,0,0,1,1,2.77739202888538e-05,0.698717948717949,0.485714285714286,0.648648648648649,0.473684210526316,0.0212765957446808,0.527272727272727,0.153846153846154,0.273972602739726,0.0357142857142856,0.363636363636364,NA,0.217391304347826,0.111111111111111,0.0227272727272727,0.0333333333333333,0.4,0,0,0.0571428571428571,0.25,0.380434782608696,0.168421052631579,0.204819277108434,15.94349202,"High Syn",0.0169491525423728,0.0163934426229508,0.454545454545455,0.1125,0.0515463917525774
"11663",70145,"Chad Brook","Stour",0.504761905,0.00102316,1,3,21,2,0,36004,36006,17,4,0.80952381,NA,NA,3,0.705882353,1.94e-05,586785,245940,602067,234431,19.12925342,47.4,578,"2",284,1,0,9,7,0,0,0,0,0,0,1,0,1,5.55462978392152e-05,0.918685121107266,0.817142857142857,0.913333333333333,0.8,0.132075471698113,0.820689655172414,0,0.150684931506849,0.0952380952380952,0.461538461538461,NA,0.581395348837209,0.333333333333333,0.137254901960784,0.147058823529412,0.734177215189873,0.107142857142857,0.214285714285714,0.0666666666666668,0.592857142857143,0.7,0.0404040404040404,0.34,19.12925342,"High Syn",0.0169491525423728,0.0163934426229508,0.784848484848485,0.0625,0.210740439381611
"11665",70148,"Chad Brook","Brett",0.8,5.99e-09,1,1,21,2,0,36004,36009,19,2,0.904761905,NA,NA,3,0.801169591,4.67e-08,586785,245940,591353,252546,8.031009789,47.4,25.7,"0",64,0,14,3,0,1,1,0,0,0,0,0,0,0,0.000138854175345093,0.446808510638298,0.406779661016949,0.5,0.37,0.304347826086957,0.230769230769231,0.153846153846154,0.410958904109589,0.0117647058823529,0.156626506024096,NA,0.181818181818182,0.166666666666667,0.0909090909090908,0.379310344827586,0.476190476190476,0,NA,0.285714285714286,0.192982456140351,0.0877192982456141,NA,0.4,8.031009789,"High Syn",0.0166666666666667,0,0.440677966101695,0.101123595505618,0.474226804123711
